DORMAMMU,97
"PHILIPS, PHILIP",4
"SMITH, WANDA JO BIAL",3
SLADE,6
LIGHTSPEED/JULIE POW,140
VIRAGO,9
"IMMORTUS, MARCUS",27
"EARLE, CARYN",3
BAAL,4
S'YM,88
"REYNOLDS, DR.",0
BANDIT/,15
BUCKY/BUCKY BARNES,98
RU,6
"RAMIREZ, LUIS",10
"KINGMAN, BILL",19
"STONE, TIBERIUS",18
"WHEELER, M'KONI MARY",10
CHESBRO,39
CHIMERA II,25
"CHAR, BRON",7
GARTHAN SAAL,26
COAL TIGER/T'CHALLA,13
IKTHON,13
BLACK TARANTULA II/C,41
BLIND AL/ALTHEA,29
DR. STRANGE DOPPELGA,9
"MCCOURT, ALLISON",14
TERROR/LASLO PEVELY,11
SSSITH,19
FLATIRON/RUSSELL,12
"MOLLE, DR.",10
TERROR II,12
GARABED/BASHUR,4
"COURTNEY, DELPHINE",16
RHINO,211
ELWOOD,17
"SMITH, MARTY LOUIS L",47
"JONES, ANDY",4
IRON FIST/DANIEL RAN,383
WENDIGO IV/MICHAEL F,1
"ANDERSSEN, TANYA",41
SPECTRA/SELENA SLATE,1
SUPREME ONE,4
"BEL-DANN, GEN.",34
X-RAY,106
"JONES, RICHARD MILHO",392
"STEWART, TINA",16
"ROBESON, PROFESSOR K",13
"MIFUNE, DR.",8
BROTHER VOODOO | MUT,18
"PALERMO, HARRIET ROS",45
KO'ICHI,13
"VANKIN, JONATHAN",2
SPELLBINDER/ERICA FO,0
RADION,6
KLAER,14
LEVIATHAN,6
"LITTLEWING, SUSIE",13
RAPTURE/SISTER JOY,12
PRETTY PERSUASIONS/H,36
SCRAMBLER,48
"PALMIOTTI, JIMMY",14
"TRAVELLER, DR. JUDAS",30
ARMAGEDDON MAN,5
SILVER SABLE,131
DESADIA,1
MISSING LINK II/RAY,11
NEOPHYTE/,39
LEADER/SAM STERNS,128
"GREY, DR. JOHN",105
"BAILEY, JOEY",7
GRACE,20
"COFFIN, RAY",5
"CRAIG, REV.",21
DRAX/ARTHUR DOUGLAS,208
"FURY, DAWN",9
SHANGA,14
HOLOCAUST,70
"AYALA, NESTOR",7
SPYMASTER II,20
KHYBER/,0
DAWN,2
MERCURY III/,15
SCRIBE,16
"MASTERS, DR. AUGUST",23
PULSAR II/LAN,6
"DENNIS, MARTY",14
"SEWARD, ELISABETH",7
EPHESUS,7
ZET,5
"MARSHALL, GRANT",6
OMEGA-20/EUGENE,27
AIR-WALKER/GABRIEL L,12
BELDAME,18
CHAMBER/JONOTHON STA,131
JYX,19
TOMAZOOMA,9
HUNGYR,6
CRIX,6
MASTER MAN/WILHELM L,45
DEATHUNT 9000,22
"PARKER, MARY (ROBOT)",19
SCORPIO III/MIKEL FU,7
BATTERY/,11
DELPHI II,4
PRESIDENT ITOES [TRI,6
BEREET,35
HETH'SA,4
THING DOPPELGANGER,89
JIKEKT,10
TARANTULA II/CAPT. L,22
"GAULTHING, ANDERSON",8
"MELLACE, LUCY SANTIN",14
"NIVENA, JOANNA",13
MOON KNIGHT | MUTANT,0
TYRUS KRILL,1
BENGAL/,32
"CARTER, BRAD",5
CLOAK/TYRONE JOHNSON,190
"FAVERSHAM, DAPHNE",0
SINTARIIS,5
"RICHARDS, FRANKLINK",9
PROTEUS II,31
CRULE,22
FEUER,11
BELLE,3
"DRAKE, CARLTON",26
"SUKHAROV, VIKTORIA",3
TEMPO,45
PSI-LORD/FRANKLIN BE,65
BLACK HOLE/MORTON KI,7
SACRIFICER,13
"BENJAMIN, BYRON",16
"LUMPKIN, WILHEMINA B",25
URSA MAJOR/MIKHAIL U,98
LONGSHOT,173
"FIELSTEIN, FIREWORKS",53
MARITA,10
WAR TOY/ALKHEMA,22
U-MAN/MERRANO,43
OLALLA,7
VAPOR,114
SILVER,43
"DEPAUL, SHIELD SPECI",8
"INDIGO, ODYSSEUS",25
YELLOWJACKET II/RITA,88
FLEX/ADRIAN CORBO,57
"SANDOVAL, JULIANA",7
"ARMBRUSTER, COLONEL",20
WIDOW-MAKER,4
AQUARIUS II/,4
ACHILLES II/HELMUT,33
"ADAMSON, JASON",4
SEA WITCH/BRIGIT O'H,12
PSYKLOP,15
I.Q./ISHMAEL QUESTOR,13
"CLAY, GORDON",10
COLLECTOR/TANELEER T,133
"ENDO, DR. SUZI",20
"STARR, AARON",7
RAPTOR/PAUL HAZLETT,1
MOLTO,12
"EVANS, DORIS",23
"PRAZNIKI, SYLVIA",8
"OCULUS, LT.",15
OVERBOSS DIXON,22
SCREAMING MIMI/MELIS,311
TAGAR,43
DEATH-STALKER,22
BARRAGE,28
TAGAK,37
ABRAXAS,12
PET,1
"FUANARO, RENEE",17
"ROUSSEAU, ETIENNE",9
"HARGROVE, ELIAS",14
"KELLY, SEN. ROBERT E",126
GORGON | MUTANT X-VE,22
SINGER,24
COBALT II,14
"CASSADA, MICHAEL",31
"PARKER, MAY II",21
KRUEGER,23
COCO,3
STARDUST/T'URIN G'AR,25
X-MAN/NATHAN GREY,199
DIE'ODE/,1
NEW SUN,24
MONGOOSE,50
"BELGRADE, DR. HORATI",12
"ST. THOMAS, JULES",13
SIMBUS,10
KAINE,90
"MARTINEZ, ALITHA",10
BELLADONNA,7
AGENT-X/,1
"BYRNES, GAYLE WATSON",27
"RUIZ, RHYTHM",6
ANSWER II/DAVID FERR,5
"FLORES, SHANICE",5
"PLEXICO, DET.",12
"JONES, AUGUSTINE",16
EMPATH/MANUEL ALFONS,44
"LANG, DR. STEVEN",56
ORKA,85
MEANY,58
GATTLING/,8
"ROSETTI, GABRIEL",13
GAROTTE/,10
ATTUMA,126
"NAPIER, RAMONA DR.",14
SLICK,5
BROOP,4
VOLX,20
"WHITE, JONATHAN",5
"ROBERTSON, JOE",444
TARGON,39
DARK RAIDER,15
ATOM SMASHER II/,7
COPPERHEAD III/DAVIS,47
NUGENT,9
SCENE STEALER,3
VULCAN/,9
MONTENEGRO,4
"ROBERTSON, MARTHA",101
"SEVERIN, MARIE",8
"RITTER, DONALD",45
KARMA/XI'AN COY MANH,135
AMENHOTEP,8
PRIMUS II,8
EXECUTIONER II/SKURG,136
"LETTERMAN, DAVID",4
"MASTIFF, MINNIE",1
DORREK [SKRULL],44
EXECUTIONER V,4
GOGO TAMAGO/,18
SUN-TAO,3
"YOUNG, LAWRENCE",9
BLACK MARIAH,3
"DEUTSCH, GEN.",5
GRAVITON/FRANK HALL,83
D'WON,4
CYBER,43
HERMES [GREEK GOD],60
"KLEIN, CAMERON",10
SMILING TIGER/,23
"SOLE, RANSOME",20
"THAMES, SERIPHA",9
CHLORINE,36
"TEMPLE, CLAIRE",25
VANESSA,3
INTELLIGENTSIA,7
"JOYCE, SAMANTHA",47
"BRUKNER, ILANEY",9
"CROSS-WALLACE, SIR G",4
BETA RAY BILL,151
"HOBBS, DET.",2
RIOT II/,17
INFERNO III/SAMANTHA,31
BEAST DOPPELGANGER,9
"LAPIN, EMIL",24
ARKON,64
"BEERE, JASON",5
"INSHALLAH, KHALID",54
NOVA II/FRANKIE RAYE,209
SIDEWINDER/SETH VOEL,80
FAHE,1
GARGOYLE II/ISAAC CH,207
TORQUE II,7
RAZORFIST,5
"DEANGELO, DEVLIN",6
DORMA II [ATLANTEAN],17
"O'NEIL, BRIDGET",7
NUMBERS,40
"CARRADINE, JESSICA J",35
NESTOR,14
PORTAL/CHARLES LITTL,27
"DIETZ, SUSAN",1
"FIELDING, CLARENCE",20
"WOLFMAN, MARV",13
BULLDOZER/HENRY CAMP,149
"MACTAGGART, MOIRA |",11
"MCKENNA-DRAKE, MARLE",10
REMIPED,15
"WEST, DALE",6
"KANNOR, ORLANDO",19
JAMEEL,9
SEER,5
MORPH,12
GALACTUS/GALAN,317
ULTARNT,7
HAVOK/ALEX SUMMERS,532
FIST/,11
"ANGELOPOULOS, ANGEL",3
"MACTAGGART, JOE",13
"MAYE, APRIL",15
ARISHEM [CELESTIAL],125
"NELSON, DEBBIE HARRI",49
BLACK PANTHER/T'CHAL,499
MOLGOTHA,5
MASTER MENACE/DR. EM,21
KID COLT II/ELRIC FR,15
CAESAR,11
RADIUM,20
COPPER,22
"PULASKI, JOSEPHINE J",9
QUARRY,12
ZIRCONIUM,27
"PRIMO, ALEXIS",3
THERA,19
DRAGONUS,3
SAJA,1
POLARIS | MUTANT X-V,44
CONSTRICTOR/FRANK PA,181
"TOFIELD, FRANCESCA",1
"TREMONT, JONATHAN",38
"CAPUTO, DR. JULIA",10
"CHATTERTON, DAVE",21
"DEAN, BETTY",2
ELECTRYON,11
HASSAN,1
POLESTAR/,10
"HEDERMAN, LOTTIE",4
TOMBSTONE/LONNIE THO,121
VOICE,12
WEAPON X II/GARRISON,49
PRINCESS FEN [ATLANT,12
"CHENEY, LILA",97
MARVEL BOY VI,36
MANTA,23
EKAK,7
HAWKSHAW,34
"MUMM, MAX",1
"HINDS, PATRICK",3
BULLET BIKER,13
"TORK, SGT.",49
ZODIAK/NORMAN HARRIS,13
THAKOS,44
BOMBADIER/,8
SILVER SURFER IMPOST,33
ASHEMA [CELESTIAL],43
STALLIOR,38
"KRIEGHUND, COL.",8
SIBERION,5
NETWORK NINA,33
DEATH ADDER,68
HEIMDALL [ASGARDIAN],189
AVANDALIA,11
VIBRATO/,14
MIDWIFE,4
DEVASTATOR II/GREGOR,11
"DABOIA, RUSSELL",2
SAI/,4
SUPREME COMMANDER,8
MASTER OM,8
"ZARRKO, ARTHUR",86
JACK FROST/,27
GODSTALKER,15
OTOMO,1
"SINGH, DR.",2
DIRTY WOLFF,5
IRON MAIDEN II/,17
AGENT 18/JACK TRUMAN,12
DEADLY DORIS,10
ENRAKT,28
ACROBAT/CARL ZANTE,5
DAREDEVIL/MATT MURDO,681
ADRIA,9
CARTHUS,20
BARON BRIMSTONE/,9
HONEY LEMON/,11
DEATHBIRD [SHI'AR],140
TRITON | MUTANT X-VE,5
CRIMEBUSTER/FRANK MO,19
"ANDERSON, CHET",1
ZEAKLAR,0
"MUNROE, N'DARE",14
PROTECTOR III/,20
STORM DOPPELGANGER I,56
KNIGHT ERRANT II,15
"MARTINEZ, LINETTE",13
NEZARR,66
"PRAZNIKI, ANNIE",11
REI,5
KRONOS,60
"OSNICK, OLLIE",5
AQUARIUS III/,15
REE,21
CAPTAIN BRITAIN 2013,0
VALKYRIE II | MUTANT,15
"COOPER, ROGER CAPS",25
DIRECTOR X,12
INNARDS,6
"D'ALEXIS, AMBER",7
ROGUE | MUTANT X-VER,44
PULSE II/,5
ROMA,99
TILLIE THE HUN/MATIL,9
JAKAL,11
"BADALINO, LT. MICHAE",9
"BAZIN, PHILLIPPE",16
GULLIN,40
JAKAR,19
BLACKWELL,5
"MOREAU, DAVID",39
"STARK, MARIA CARBONE",2
"MARKS, DR. SHIELA",1
NIGHTHAWK/KYLE RICHM,117
MARTINS,4
W'KABI,47
"CONOVER, ALYSSA",14
MALEVOLENCE,7
JAM/JASMINE ARCHER,21
VAMP,43
SSS'LETHCOTT,4
"ST. HUBBINS, SARI",15
"KOWALSKI, TRISH",4
DEVIL DINOSAUR | MUT,13
"DIAMOND, CHUCKY",4
KAZE,10
PUNISHER/FRANK CASTL,4
WYSPER/MS. STEWART,30
INNOCENT,9
CERBERUS,34
BLACK MOUNTAIN/KUROY,1
"HUNT, JERRY",9
GREASE,0
"STAHL, VERONICA",5
ADORA,44
"STROUD, SIMON",12
"RAINBOW, BECKY",7
BOMBSHELL/,78
GREASY,20
MAKO,21
TAROT/MARIE-ANGE COL,77
LLYRA/LLYRA MORRIS,76
BASALLO/LAVA MEN KIN,18
"CORDOVA, JUAN",2
STYX II,4
SWORDSMAN IV/,1
PICARO/FELIPE,8
MOONBOY,24
RAMROD,3
WARLOCK II/ADAM WARL,210
NIGHTWIND/,9
GRUX,3
NINJA/,14
"BRADLEY, JESSICA",0
MENTUS,6
STRIKER,3
FORGOTTEN ONE/GILGAM,128
CAPTAIN WINGS/,8
VENUS II,8
CHECK,6
BRAINSTORM/,2
WORMWOOD,14
LORD GASPAR,12
VALTORR,0
CAPTAIN U.K./LINDA M,16
TRITON DOPPELGANGER,46
WEREWOLF BY NIGHT/JA,127
AQUARIUS/DARREN BENT,32
"CHORD, MIYAMI",22
GALTUS,2
"MANNING, JANICE",4
CRIPPLER/KARL STRIKL,28
BISON/BILLY KITSON,79
"ST. CROIX, CLAUDETTE",29
MIND'S EYE/MEACHAM,6
NIGHTCRAWLER/KURT WA,616
"EL GIBAR, ACHMED",14
CUTTER,1
DIBDEB,15
FORTUNATO,47
"PETROVITCH, DMITRI",6
"WARKOVSKY, SEN.",8
FIREFIST/RUSTY COLLI,132
"BERNHARD, CLARICE",4
"BATTLE, MONTGOMERY",4
COLD WARRIOR,5
"BLAKE, KENT",1
"PARKER, HORACE",3
RAVONNA LEXUS RENSLA,53
"ROBERTSON, PROF. BOB",5
THING/BENJAMIN J. GR,1003
WARHAWK III/TOM NAKA,2
BATROC/GEORGES BATRO,100
VOLCANA ASH,12
VIRGO/ELAINE MCLAUGH,34
M'KAMBA,3
BROTHER WONDERFUL/DR,5
MIDAS,30
BARON MORDO/KARL MOR,52
"CHANG, DR. PHILLIP",43
MOONSTONE/LLOYD BLOC,43
"VINCENT, DANNY",8
PROSH,22
"LAO-TSE, GEN.",5
"JONES, LOUISE",15
BEEF/,23
KEKA' AKELUAK,6
"WATSON-PARKER, MARY",553
"RIFKIN, BIFF",11
NIMROD,0
"GARFIELD, MURRAY",12
IN-BETWEENER,60
"GRANT, GLORIA GLORY",159
BLACKWING/JOSEPH MAN,104
NIGHTSTICK/,14
"REVER, DAN",5
DRACCHISS,1
BOOMERANG/FRED MYERS,102
LAMENT/,1
"BECKMAN, JOSEPH",1
"MUGGINS, MAMIE",70
"ROLLINS, MRS.",9
LOCOMOTIVE BREATH/LA,10
"STACY, ARTHUR",64
"ROYCE, JENNIE",27
MOONDARK,8
"KLEINFELDT, LORNA",16
SCATTERSHOT/NATALIA,12
MENDICUS,16
OUIJA/,16
DAGGER/TANDY BOWEN |,6
"FERRARI, CONNIE",23
N'GAMO,8
"MILLER, CHRIS",18
"STRANG, COL./LT. GAR",30
ECSTACY/MME. RENE DE,17
REIGNFIRE/,28
TOI/REXEL TOIVEN,19
MAHA YOGI,25
RICOCHET/SEN. STEVEN,15
LIBRA IV/,4
"SIMS, EZEKIEL",5
MATHEMANIC/THOMAS SO,41
"BOUDREAUX, MARIUS",0
BLACK WIDOW DOPPELGA,49
RED GUARDIAN II/ALEX,39
"ALVAREZ, PAUL",31
ERISHKIGEL,3
MALICE,6
"FAWN, FELICIA",17
"CHANG, IMEI",53
"MCKENZIE, LYDIA",31
MORLEY,10
TANA NILE,61
"BALLANTINE, MR.",12
"KENNEDY, LOUISE",8
KRANG [ATLANTEAN],35
"MULDOON, SGT. BRIAN",23
ALBERT,33
NIGHT THRASHER/DUANE,264
"RAMIREZ, ALMA",20
MORBIUS/DR. MICHAEL,76
CROWLEY,11
"CONKLIN, CAPT.",19
PORGA,4
HAWK,880
"GUTHRIE, JOSH",15
MINOTAUR,8
THORNN,32
CANCER/JACK KLEVENO,30
CH'OD,124
"ANDERSON, GINA",12
"HALDEMAN, CALVIN",2
HO TI,1
"VILLA-LOBOS, GETULIO",9
"GERASI, DON MARIO",21
NEIFI [INHUMAN],21
"THOMAS, DR. JOHN",10
VULTURE/ADRIAN TOOME,122
"MENNINGER, CLARA",20
STYX/JACOB EICHORN,12
PRINCE BAYAN,7
TIMMONS,22
"QUARTERMAIN, CLAY",102
"CHANDLER, PEGGY",21
VARUA/MIRA,29
EUROPIUM,30
"STEIN, EMIL",0
SILVER SURFER | MUTA,5
EEL II/EDWARD LAVELL,94
ZEFRA,34
JORNICK,6
"PEARSON, MARCY",43
"BUCKNER, GRANT",8
"REAVES, VERNON",4
"RYANS, JIM",1
"WISDOM, PETER",101
"NIXON, RICHARD",16
TALO,14
"TANNEN, PAUL",5
HIPPOLYTA [GREEK GOD,17
LEVAN,20
ASTRONOMER,22
"FENTON, BARNEY",5
INFERNO,2
"JARVIS, EDWIN",707
MOTHER NIGHT/SUSAN S,57
SIROCCO,9
MULTIPLE MAN DOPPELG,82
JASMINE,2
"BURKE, RICKY",1
GHOST RIDER III/DAN,221
"PARKS, JOE",5
KYMRI,16
MO,8
ASTARTE,7
FIREFIST II/,7
ELYSIA,13
SPOOKY,10
BLACK LAMA,9
PESTILENCE/CAPT. F.R,18
"JACKSON, CURTISS",37
JOCASTA,132
"SHAITAN, AL",10
PROFESSOR XAVIER 201,16
SERPENTYNE,4
"CONAN, NEAL",22
"SMITH, HELEN BACK",1
POUNDCAKES/MARIAN PO,58
BLACK BOLT/BLACKANTO,338
ROC/,10
FACADE,13
LEFT HAND/DIEGO CASS,33
"HATCHWAY, VERNON",32
REMORA,12
"FOGG, ARCHIMEDES ARC",2
"BALLANTINE, MRS.",0
WILL O' THE WISP/JAC,32
"RASPUTIN, MIKHAIL",54
ZEALOT/MOREAU,7
"DRAKE, MADELINE BEAT",21
"SLOAN, DR.",32
BIZEN,3
BOX/ROGER BOCHS,54
SCOPE,0
THOR REPLICOID,15
OCCULUS,9
VINDICATOR II DOPPEL,78
JUDGE KRAY-TOR,9
"WALSH, LYNN",17
"DENNEHY, ROBERT",6
PIPELINE/CORMICK GRI,70
SPHINX II,31
GUARDSMAN/KEVIN O'BR,23
SEAWEED MAN,1
KARSANO,3
"DA COSTA, EMMANUEL",32
DEATHTOLL,3
T-RAY/WADE WILSON,17
"HARRIGAN, CHESTER CH",3
"WATERS, SETH",11
LIONMANE/GEN. LO CHI,11
VIBRANIA/SHARA,1
INTEGER,18
"ROGERS, GAYLE",44
"MOODY, RUNYAN",4
ARCADE/,71
RED SKULL/JOHANN SCH,186
"WALTERS, CHAP",4
MENTOR II,66
"HOUSTON, LT. COMMAND",1
"ZOTA, CARLO",39
"ROSE, JUSTICE",10
"WORTHINGTON, WARREN",15
HOPE,12
VIXEN,11
LOBO,22
TEMPUS,21
"OXTON, PROFESSOR HEN",19
ZARIN,31
"FORTHWARD, KENT",8
"KOSINSKI, HARLEY",11
"RADCLIFFE, TODD",11
PEACEMONGER/,1
"KUTUZOV, COL.",4
FROST,10
SLAUGHTER,2
"KRUMA, TALIA",44
MAD VIKING/KNUT CAIN,0
MINOTAUR III,3
AMAZO-MAXI-WOMAN/,3
"FRANKENSTEIN, BASIL",3
"CLAYTON, KATRINKA JA",5
AWESOME ANDROID,19
"BARRON, RICK",4
BIOHAZARD,10
"GANGER, DR. ALEXEI",11
"MARRS, DESMOND",39
METABO,7
THUNDERSWORD,13
IRON GIANT MAN | MUT,12
"KNOBLACH, GLORIA",8
CHAKA KHAN II,7
APOCALYPSE | MUTANT,18
SOMBRE,5
ARYAN,8
MAN-THING/THEODORE T,132
GOLD,24
"BAILEY, GAILYN",10
KOFI [KYMELLIAN],38
"POMEROY, SYLVIA",12
FUSION/MARKLEY,6
QUASAR III/WENDELL V,534
SERVITOR,16
"AGARN, CAPT.",3
DIVINITY,18
TU,7
MUSE/SHANNON FITZPAT,13
"HUDDLESTON, PROF.",4
WHITE WOLF/HUNTER,32
TIMBERIUS II,10
HIGHNOTE/RAOUL HERNA,23
"JEROME, JASON",14
MAGNETO | MUTANT X-V,77
"JONES, MAGGIE",18
"MARX, DR.",4
"FREDERICKS, GENERAL",25
NAGA,1
"O'SHAUGNESSY, COLLEE",0
"HARKNESS, ABIGAIL",0
DOGGEREL,2
COBWEB,7
JAGGED BOW/,7
SCARUM/,16
DEAD RINGER/LOU,11
MOSES,3
"ZAFAR, OFFICER JIMMY",20
"YOUNG, LOUISE",10
"LANIEGE, BIANCA",19
CLASS CLOWN/GLASS,0
"WATKINS, MELODY",1
BEETLE ROBOT,29
DUSK,1
"YIN, DR. SU",18
COGGER,3
"ZAPPER, DAN",12
"HOWARD, PROFESSOR MA",20
MAGNUS,34
"SAINT, JOHNNY",7
"BOWEN, FATHER MICHAE",35
"DRUMM, COLLETTE",2
MALICE IV,54
"LEVIN, MAJOR DEBRA",27
LIVING LASER/ARTHUR,39
FLUX/PRIVATE BENNY T,2
JANUS,12
"SANDHURST, VINCENT",5
"JILLETE, RANDI",10
BALOR,17
"MAGRUDER, ALLIE",46
STELLARIS/LEAH PRINC,40
RYNDA,2
SAGITTARIUS II/,4
SPOOR/ANDREW HAMISH,39
MAJOR LOVE,2
"BLESSING, MORGANA",40
"DWYER, MARISSA",8
PUNCHOUT,19
HAUS,10
"MULLANY, MIKE",4
"STACY, GWEN",67
"SITWELL, JASPER",143
TORPEDO II/MICHAEL S,3
TERRAFORMER/SAM,23
HOGUN [ASGARDIAN],308
BRIGHTWIND,80
COTTONMOUTH II,90
"COCKRUM, DAVE",43
WATCHDOG,4
"CONOVER, REV. WILLIA",12
"LEONARD, DR.",8
KLAW/ULYSSES KLAW,187
KOSHIMA,1
"STILES, TATJANA",2
GAEA,86
WINDY,15
DARKHAWK/CHRIS POWEL,264
PROMETHEUS [OLYMPIAN,24
OMEGA,15
PLEX INTELLIGENCE,4
SYBYL DORN,28
VISE/,11
SISTER AGONY,17
CINDER/,4
TERRIGENE,2
"ZOLA, ARNIM II",10
HULK DOPPELGANGER,15
RAPTOR II/PROFESSOR,8
MARX,21
TOY,13
"DREYFUSS, RACHEL",24
UNICORN/MYLOS MASARY,43
SMEDLEY,2
"PETRIE, JUDGE RICHAR",1
"MOBIUS, DR.",13
TEN-THIRTIFOR,16
MASTER TWELVE,5
"WATANABE, EMMALINE B",6
QNAX,10
COMANCHE,8
"CALDERONE, HANNAH",12
"FITZGERALD, KENNY",8
DOMINUS II,8
"VERMIN, LADY",56
ARIZE,17
CRUSHTACEAN,11
ARSENAL,21
SCOURGE II/,30
"CUSSLER, PHILLIP",6
"DIXON, GENERAL",11
ARACHNE,11
ANNIHILUS,77
"FOWLER, RED",1
EGO,64
LADY LARK/LINDA LEWI,93
PAKAI,0
"LOVECCHIO, ARGUS",7
"WINGFOOT, WYATT",87
PHEMOUS,8
RAA,13
BLACK TARANTULA/LAMU,7
"LANSING, CHERYL",8
OSHTUR,10
RAI,7
RAT,4
LEATHER/,1
RAX,47
WATTS,2
ROCK PYTHON,66
PAINTER/WILHELM VON,10
"GLENN, HEATHER",50
WITNESS/NESS,15
"MCKENZIE, SCARLETT",10
ANCIENT ONE/BARON MO,24
RISQUE/GLORIA,25
"LUCIFER, REV.",4
TOKKOTS,28
"EDGERTON, GAYLE",40
"SLOAN, FRED",28
"STRONG, SUSAN",13
FIRESTAR DOPPELGANGE,17
"MACKENZIE, DR. NEIL",4
"FITZPATRICK, WILL",11
NAILS II/JOANIE EATO,3
"LEE, STAN",99
DMITRI,16
METALSLASH/,8
EITRI,43
MARISTA,1
"CHERRYH, RANDOLPH WI",20
BLUDGEON/,19
G'RATH,5
QIRMET,17
HUMAN TORCH ANDROID/,246
"HALE, NAN",19
"JONES, CHARLOTTE",111
"TREVANI, DANIKA",4
"BOYD, TWO-FISTED TOM",9
PLAZM,10
"BRANNEX, ALLESSANDRO",10
"O'HARA, GERALD",3
"TANNER, ARCHIE",4
P'KAR,14
RAZORFIST IV/MARCO S,1
CHAMELEON/DMITRI SME,69
HOUSE OF SHADOWS,4
"HAMILTON, MICKY",14
THINKER,132
"SANDERS, MAC",13
"TITAN, TRISH",2
"JOHNSON, ANNA",22
"GOULDING, DR.",3
DEADPOOL/JACK/WADE W,132
BERTRAM,9
SORROW/,5
CHAR,16
CUTTHROAT/DANIEL LEI,28
NEUT,15
WORD,5
"MASTERSON, KEVIN",100
PENANCE III,27
HUNGER,6
WORM,33
"BRANDT, ELLEN",16
"WALTERS, SHERIFF MOR",10
MOONSTALKER/KIANA,26
HELLSTORM/DAIMON HEL,173
"THORPE, GORDON",7
JOHNSON,9
CYANIDE JANE,12
LOCKHEED,248
"HOYT, TONY",4
PIP/PRINCE GOFERN,192
BEHEMOTH,21
"STERN, ROGER",14
"INES, DR. DIDIER",4
HELIO,59
GRIFFIN III,0
HRILL,11
CUT,33
"WEYING, ANN",7
"ERWIN, CLYTEMNESTRA",34
"WATSON, MADELINE",11
KRUSH,6
CHEMISTRO/CURTIS CAR,18
DOOMSDAY MAN,24
"CAULDER, SAFRON",0
DAZZLER II/ALLISON B,317
THANOS DOPPELGANGER,129
OWL/LELAND OWLSLEY,45
COMMCAST/GARABED BAS,17
"RILEY, JACK",7
TARTARUS,19
SHADOWOMAN/JILLIAN W,3
SENTINELS,92
AVATAR II/PRINCESS A,0
NOMAD III/JACK MONRO,156
"RAVEN, LT. JACOB",58
PREYY,34
WORD II/,21
RINTRAH,110
YLA,1
PYRE II,13
"MCPHAIL, NATALIE",6
"BLAKE, DR. DONALD",18
POPPA WHEELER,10
"GRIFFITH, D.W.",55
SCARECROW/EBENEZER L,28
"STONE, NELSON",10
ULARA,3
ABOMINATRIX,6
AZOR,3
"LUCAS, JAMES JR.",10
"DAVID, PETER",11
PHOSPHORUS,29
WARFARE/,2
X THE UNKNOWABLE,15
"MONTOYA, JULIO",18
"GAMBONNO, ERNESTO",68
GOLDEN ARCHER II/WYA,53
"COUNT NEFARIA, LUCHI",111
"CARDENAS, PACO",5
BLACK CROW/JESSE BLA,40
PRIME MOVER,10
ELATHAN,9
"FONG, DR. CHARLES WA",20
"EPSTEIN, PROF. NORA",8
LUMP,14
CRIMSON DYNAMO II/BO,0
MOCKINGBIRD/DR. BARB,304
VINDALOO/,31
FANG,1
AMERICAN EAGLE III/J,59
STRIDER,105
RINGMASTER/MAYNARD T,117
MARVEL BOY VIII/NOH-,5
URSON-WELLZ,11
WIBBOW,20
JACK OF HEARTS/JACK,218
TOMMY LIGHTNING/,12
WILDSIDE,81
BROWSER,4
HELA [ASGARDIAN],148
GYRE,19
DEMOLITION MAN DOPPE,14
TOOTHGRINDER,11
URCHALLA,1
"THORPE, GAVIN",7
VOR/TEX,8
"STORM, JOHNNY | MUTA",21
IRON MAN V/TEEN TONY,82
"PIKE, FRISCO",2
SLIDE,1
CYRA [ASGARDIAN],7
WHIPLASH/MARK SCARLO,136
"SIMON, FELIX",15
"BURGOS, CARL",2
RINGO KID,17
EARTH-LORD/KYLE BROC,3
MERCURY,13
FIXX,19
"KRAMER, STACEY",46
"GALANNAN, BILL",8
DARKSTAR/LAYNIA SERG,188
NEFFETHESK,18
"GARRETT, JOHN",7
AGAMEMNON,5
AVIOS,24
"DRUMM, JERICHO",63
JOUST,11
VULTURE III/DR. CLIF,6
BATWING/,11
"O'HARA, ROBERT IRONG",20
"SENYAKA, TIA",5
DEMITRIUS,0
YRDISIS,45
HURRICANE II,4
CACHE,13
FLYING FOX,7
ZAWADI,17
SUNSHINE/AUTUMN MACR,18
"KILLBREW, DR.",8
DRAX DOPPELGANGER,53
"HARDY, LYDIA",9
SUNDANCE,3
SA'TNEEN,22
MALTESE,22
REDJEK/,10
NIGHT RIDER,25
MALICE III,43
CHARLIE,7
MASQUE,100
"STONE, MEG",0
"SAVANNAH, LOU-ANN",4
ARIEL II,22
DUSK III,6
SIRYN/THERESA ROURKE,263
"PAIBOK, CAPT. [SKRUL",76
"TAKACHIHO, MRS.",5
APOSTATE,8
"VERMICELLI, GIANNI",5
SLOTOTH,3
GRAVEMOSS,9
RINGER/ANTHONY TONY,26
"WOO, CHOW YUN",3
SSSESTHUGAR,9
KRISTOFF/KRISTOFF VE,87
HOLY/FATHER HECTOR R,7
AVIA,31
OGRE II,6
ORPHAN II/GUY SMITH,1
SMOKESCREAM/,13
"TRASK, DR. DONALD TR",7
SUNDRAGON/PAMELA DOU,3
"COLLINS, BRADBURY",6
"GRAY, CHARLES",19
MR. SINISTER | AOA,2
VIDAR,5
"BRINKE, NIOMI",0
"SAWYER, RYAN",10
DEMOLITION MAN/DENNI,112
"DEAN, DARBY",28
